Year,Month,Segment,Sub-Segment,Category,Subcategory,Tag,Amount,Quarter,Difference,Difference YTD Budget
2026.0,March,Mitra,VP 3P Mitra,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q1,0,0.0
2026.0,March,Mitra,VP 3P Mitra,GA,G&A - IT Cost,Actual,-7320000.0,Q1,2000000,433341658.0
2026.0,March,Mitra,VP 3P Mitra,GA,G&A - Depreciation,Actual,0.0,Q1,0,0.0
2026.0,March,Mitra,VP 3P Mitra,,Other income/(expenses) ,Actual,-385500.0,Q1,508953,-1590953.0
2026.0,March,Mitra,VP 3P Mitra,,Total G&A (Include Depre + Others),Actual,-68491546.0,Q1,-27962751,1335137701.0
2026.0,March,Mitra,VP 3P Mitra,EBIT,EBIT,Actual,4896423723.0,Q1,1932494502,848093662.0
2026.0,March,Mitra,VP 3P Mitra,EBITDA,EBITDA,Actual,4896423723.0,Q1,1932494502,848093662.0
,,Mitra,VP 3P Mitra,,,,,,,
2026.0,April,Mitra,VP 3P Mitra,Revenue,Revenue,Actual,7873125072.0,Q2,999045406,933698216.0
2026.0,April,Mitra,VP 3P Mitra,COGS,COGS,Actual,0.0,Q2,0,0.0
2026.0,April,Mitra,VP 3P Mitra,GP,GP,Actual,7873125072.0,Q2,999045406,933698216.0
2026.0,April,Mitra,VP 3P Mitra,SM,S&M - O2O,Actual,-1008818118.0,Q2,898346279,1313675314.0
2026.0,April,Mitra,VP 3P Mitra,SM,S&M - Offline,Actual,0.0,Q2,0,0.0
2026.0,April,Mitra,VP 3P Mitra,SM,S&M - Online,Actual,0.0,Q2,0,0.0
2026.0,April,Mitra,VP 3P Mitra,SM,S&M - Others,Actual,-2000000.0,Q2,0,-8000000.0
2026.0,April,Mitra,VP 3P Mitra,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q2,0,0.0
2026.0,April,Mitra,VP 3P Mitra,SM,S&M - Payment Channel,Actual,0.0,Q2,0,0.0
2026.0,April,Mitra,VP 3P Mitra,SM,S&M - PCV,Actual,0.0,Q2,0,0.0
2026.0,April,Mitra,VP 3P Mitra,SM,S&M - Distribution Cost,Actual,0.0,Q2,0,0.0
2026.0,April,Mitra,VP 3P Mitra,,Total S&M,Actual,-1010818118.0,Q2,898346279,1305675314.0
2026.0,April,Mitra,VP 3P Mitra,,CM,Actual,6862306954.0,Q2,1897391685,2239373530.0
2026.0,April,Mitra,VP 3P Mitra,GA,G&A - Staff Cost,Actual,0.0,Q2,0,0.0
2026.0,April,Mitra,VP 3P Mitra,GA,G&A - Other staff cost,Actual,42652260.0,Q2,93052260,1196608152.0
2026.0,April,Mitra,VP 3P Mitra,GA,G&A - Facility Management and Travelling,Actual,-4117685.0,Q2,6268361,83283603.0
2026.0,April,Mitra,VP 3P Mitra,GA,G&A - Consultancy cost,Actual,0.0,Q2,0,0.0
2026.0,April,Mitra,VP 3P Mitra,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q2,0,0.0
2026.0,April,Mitra,VP 3P Mitra,GA,G&A - IT Cost,Actual,-7320000.0,Q2,0,579252264.0
2026.0,April,Mitra,VP 3P Mitra,GA,G&A - Depreciation,Actual,0.0,Q2,0,0.0
2026.0,April,Mitra,VP 3P Mitra,,Other income/(expenses) ,Actual,90229.0,Q2,475729,-1500724.0
2026.0,April,Mitra,VP 3P Mitra,,Total G&A (Include Depre + Others),Actual,31304804.0,Q2,99796350,1857643295.0
2026.0,April,Mitra,VP 3P Mitra,EBIT,EBIT,Actual,6893611758.0,Q2,1997188035,4097016825.0
2026.0,April,Mitra,VP 3P Mitra,EBITDA,EBITDA,Actual,6893611758.0,Q2,1997188035,4097016825.0
,,Mitra,VP 3P Mitra,,,,,,,
2026.0,May,Mitra,VP 3P Mitra,Revenue,Revenue,Actual,8121933914.0,Q2,248808842,2578994235.0
2026.0,May,Mitra,VP 3P Mitra,COGS,COGS,Actual,0.0,Q2,0,0.0
2026.0,May,Mitra,VP 3P Mitra,GP,GP,Actual,8121933914.0,Q2,248808842,2578994235.0
2026.0,May,Mitra,VP 3P Mitra,SM,S&M - O2O,Actual,-1512989050.0,Q2,-504170932,1832629955.0
2026.0,May,Mitra,VP 3P Mitra,SM,S&M - Offline,Actual,0.0,Q2,0,0.0
2026.0,May,Mitra,VP 3P Mitra,SM,S&M - Online,Actual,0.0,Q2,0,0.0
2026.0,May,Mitra,VP 3P Mitra,SM,S&M - Others,Actual,-2000000.0,Q2,0,-10000000.0
2026.0,May,Mitra,VP 3P Mitra,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q2,0,0.0
2026.0,May,Mitra,VP 3P Mitra,SM,S&M - Payment Channel,Actual,0.0,Q2,0,0.0
2026.0,May,Mitra,VP 3P Mitra,SM,S&M - PCV,Actual,0.0,Q2,0,0.0
2026.0,May,Mitra,VP 3P Mitra,SM,S&M - Distribution Cost,Actual,0.0,Q2,0,0.0
2026.0,May,Mitra,VP 3P Mitra,,Total S&M,Actual,-1514989050.0,Q2,-504170932,1822629955.0
2026.0,May,Mitra,VP 3P Mitra,,CM,Actual,6606944864.0,Q2,-255362090,4401624190.0
2026.0,May,Mitra,VP 3P Mitra,GA,G&A - Staff Cost,Actual,0.0,Q2,0,0.0
2026.0,May,Mitra,VP 3P Mitra,GA,G&A - Other staff cost,Actual,-37959366.0,Q2,-80611626,1475618970.0
2026.0,May,Mitra,VP 3P Mitra,GA,G&A - Facility Management and Travelling,Actual,-394950.0,Q2,3722735,116788653.0
2026.0,May,Mitra,VP 3P Mitra,GA,G&A - Consultancy cost,Actual,0.0,Q2,0,0.0
2026.0,May,Mitra,VP 3P Mitra,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q2,0,0.0
2026.0,May,Mitra,VP 3P Mitra,GA,G&A - IT Cost,Actual,5208269.0,Q2,12528269,737691139.0
2026.0,May,Mitra,VP 3P Mitra,GA,G&A - Depreciation,Actual,0.0,Q2,0,0.0
2026.0,May,Mitra,VP 3P Mitra,,Other income/(expenses) ,Actual,-176500.0,Q2,-266729,-1677224.0
2026.0,May,Mitra,VP 3P Mitra,,Total G&A (Include Depre + Others),Actual,-33322547.0,Q2,-64627351,2328421538.0
2026.0,May,Mitra,VP 3P Mitra,EBIT,EBIT,Actual,6573622317.0,Q2,-319989441,6730045728.0
2026.0,May,Mitra,VP 3P Mitra,EBITDA,EBITDA,Actual,6573622317.0,Q2,-319989441,6730045728.0
,,Mitra,VP 3P Mitra,,,,,,,
2026.0,June,Mitra,VP 3P Mitra,Revenue,Revenue,Actual,7881372674.0,Q2,-240561240,3956548160.0
2026.0,June,Mitra,VP 3P Mitra,COGS,COGS,Actual,0.0,Q2,0,0.0
2026.0,June,Mitra,VP 3P Mitra,GP,GP,Actual,7881372674.0,Q2,-240561240,3956548160.0
2026.0,June,Mitra,VP 3P Mitra,SM,S&M - O2O,Actual,-1383462134.0,Q2,129526916,2507931050.0
2026.0,June,Mitra,VP 3P Mitra,SM,S&M - Offline,Actual,0.0,Q2,0,0.0
2026.0,June,Mitra,VP 3P Mitra,SM,S&M - Online,Actual,0.0,Q2,0,0.0
2026.0,June,Mitra,VP 3P Mitra,SM,S&M - Others,Actual,-2000000.0,Q2,0,-12000000.0
2026.0,June,Mitra,VP 3P Mitra,SM,S&M - Others (FD & SS Cashback),Actual,0.0,Q2,0,0.0
2026.0,June,Mitra,VP 3P Mitra,SM,S&M - Payment Channel,Actual,0.0,Q2,0,0.0
2026.0,June,Mitra,VP 3P Mitra,SM,S&M - PCV,Actual,0.0,Q2,0,0.0
2026.0,June,Mitra,VP 3P Mitra,SM,S&M - Distribution Cost,Actual,0.0,Q2,0,0.0
2026.0,June,Mitra,VP 3P Mitra,,Total S&M,Actual,-1385462134.0,Q2,129526916,2495931050.0
2026.0,June,Mitra,VP 3P Mitra,,CM,Actual,6495910540.0,Q2,-111034324,6452479210.0
2026.0,June,Mitra,VP 3P Mitra,GA,G&A - Staff Cost,Actual,0.0,Q2,0,0.0
2026.0,June,Mitra,VP 3P Mitra,GA,G&A - Other staff cost,Actual,-44732097.0,Q2,-6772731,1747857057.0
2026.0,June,Mitra,VP 3P Mitra,GA,G&A - Facility Management and Travelling,Actual,-6427254.0,Q2,-6032304,137061399.0
2026.0,June,Mitra,VP 3P Mitra,GA,G&A - Consultancy cost,Actual,0.0,Q2,0,0.0
2026.0,June,Mitra,VP 3P Mitra,GA,G&A - Corporate Action (Adj. Total),Actual,0.0,Q2,0,0.0
2026.0,June,Mitra,VP 3P Mitra,GA,G&A - IT Cost,Actual,973554.0,Q2,-4234715,891645188.0
2026.0,June,Mitra,VP 3P Mitra,GA,G&A - Depreciation,Actual,0.0,Q2,0,0.0
2026.0,June,Mitra,VP 3P Mitra,,Other income/(expenses) ,Actual,-600000.0,Q2,-423500,-2277224.0
2026.0,June,Mitra,VP 3P Mitra,,Total G&A (Include Depre + Others),Actual,-50785797.0,Q2,-17463250,2774286420.0
2026.0,June,Mitra,VP 3P Mitra,EBIT,EBIT,Actual,6445124743.0,Q2,-128497574,9226765630.0
2026.0,June,Mitra,VP 3P Mitra,EBITDA,EBITDA,Actual,6445124743.0,Q2,-128497574,9226765630.0
,,Mitra,VP 3P Mitra,,,,,,,
2026.0,July,Mitra,VP 3P Mitra,Revenue,Revenue,Run-rate,8049754119.0,Q3,168381445,5028100738.0
2026.0,July,Mitra,VP 3P Mitra,COGS,COGS,Run-rate,0.0,Q3,0,0.0
2026.0,July,Mitra,VP 3P Mitra,GP,GP,Run-rate,8049754119.0,Q3,168381445,5028100738.0
2026.0,July,Mitra,VP 3P Mitra,SM,S&M - O2O,Run-rate,-1451076025.0,Q3,-67613891,3264521937.0
2026.0,July,Mitra,VP 3P Mitra,SM,S&M - Offline,Run-rate,0.0,Q3,0,0.0
2026.0,July,Mitra,VP 3P Mitra,SM,S&M - Online,Run-rate,0.0,Q3,0,0.0
2026.0,July,Mitra,VP 3P Mitra,SM,S&M - Others,Run-rate,0.0,Q3,2000000,-12000000.0
2026.0,July,Mitra,VP 3P Mitra,SM,S&M - Others (FD & SS Cashback),Run-rate,0.0,Q3,0,0.0
2026.0,July,Mitra,VP 3P Mitra,SM,S&M - Payment Channel,Run-rate,0.0,Q3,0,0.0
2026.0,July,Mitra,VP 3P Mitra,SM,S&M - PCV,Run-rate,0.0,Q3,0,0.0
2026.0,July,Mitra,VP 3P Mitra,SM,S&M - Distribution Cost,Run-rate,0.0,Q3,0,0.0
2026.0,July,Mitra,VP 3P Mitra,,Total S&M,Run-rate,-1451076025.0,Q3,-65613891,3252521937.0
2026.0,July,Mitra,VP 3P Mitra,,CM,Run-rate,6598678094.0,Q3,102767554,8280622675.0
2026.0,July,Mitra,VP 3P Mitra,GA,G&A - Staff Cost,Run-rate,0.0,Q3,0,0.0
2026.0,July,Mitra,VP 3P Mitra,GA,G&A - Other staff cost,Run-rate,-36919846.0,Q3,7812251,2027907395.0
2026.0,July,Mitra,VP 3P Mitra,GA,G&A - Facility Management and Travelling,Run-rate,0.0,Q3,6427254,165761399.0
2026.0,July,Mitra,VP 3P Mitra,GA,G&A - Consultancy cost,Run-rate,0.0,Q3,0,0.0
2026.0,July,Mitra,VP 3P Mitra,GA,G&A - Corporate Action (Adj. Total),Run-rate,0.0,Q3,0,0.0
2026.0,July,Mitra,VP 3P Mitra,GA,G&A - IT Cost,Run-rate,0.0,Q3,-973554,1044625683.0
2026.0,July,Mitra,VP 3P Mitra,GA,G&A - Depreciation,Run-rate,0.0,Q3,0,0.0
2026.0,July,Mitra,VP 3P Mitra,,Other income/(expenses) ,Run-rate,0.0,Q3,600000,-2277224.0
2026.0,July,Mitra,VP 3P Mitra,,Total G&A (Include Depre + Others),Run-rate,-36919846.0,Q3,13865951,3236017253.0
2026.0,July,Mitra,VP 3P Mitra,EBIT,EBIT,Run-rate,6561758248.0,Q3,116633505,11516639928.0
2026.0,July,Mitra,VP 3P Mitra,EBITDA,EBITDA,Run-rate,6561758248.0,Q3,116633505,11516639928.0
,,Mitra,VP 3P Mitra,,,,,,,
2026.0,August,Mitra,VP 3P Mitra,Revenue,Revenue,Forecast,8651307202.0,Q3,601553083,6508626966.0
2026.0,August,Mitra,VP 3P Mitra,COGS,COGS,Forecast,0.0,Q3,0,0.0
2026.0,August,Mitra,VP 3P Mitra,GP,GP,Forecast,8651307202.0,Q3,601553083,6508626966.0
2026.0,August,Mitra,VP 3P Mitra,SM,S&M - O2O,Forecast,-1586725817.0,Q3,-135649791.9,3973098391.0
2026.0,August,Mitra,VP 3P Mitra,SM,S&M - Offline,Forecast,0.0,Q3,0,0.0
2026.0,August,Mitra,VP 3P Mitra,SM,S&M - Online,Forecast,0.0,Q3,0,0.0
2026.0,August,Mitra,VP 3P Mitra,SM,S&M - Others,Forecast,0.0,Q3,0,-12000000.0
2026.0,August,Mitra,VP 3P Mitra,SM,S&M - Others (FD & SS Cashback),Forecast,0.0,Q3,0,0.0
2026.0,August,Mitra,VP 3P Mitra,SM,S&M - Payment Channel,Forecast,0.0,Q3,0,0.0
2026.0,August,Mitra,VP 3P Mitra,SM,S&M - PCV,Forecast,0.0,Q3,0,0.0
2026.0,August,Mitra,VP 3P Mitra,SM,S&M - Distribution Cost,Forecast,0.0,Q3,0,0.0
2026.0,August,Mitra,VP 3P Mitra,,Total S&M,Forecast,-1586725817.0,Q3,-135649791.9,3961098391.0
2026.0,August,Mitra,VP 3P Mitra,,CM,Forecast,7064581385.0,Q3,465903291.1,10469725357.0
2026.0,August,Mitra,VP 3P Mitra,GA,G&A - Staff Cost,Forecast,0.0,Q3,0,0.0
2026.0,August,Mitra,VP 3P Mitra,GA,G&A - Other staff cost,Forecast,-316970184.0,Q3,-280050338,2027907395.0
2026.0,August,Mitra,VP 3P Mitra,GA,G&A - Facility Management and Travelling,Forecast,-26200000.0,Q3,-26200000,165761399.0
2026.0,August,Mitra,VP 3P Mitra,GA,G&A - Consultancy cost,Forecast,0.0,Q3,0,0.0
2026.0,August,Mitra,VP 3P Mitra,GA,G&A - Corporate Action (Adj. Total),Forecast,0.0,Q3,0,0.0
2026.0,August,Mitra,VP 3P Mitra,GA,G&A - IT Cost,Forecast,-152980495.0,Q3,-152980495,1044625683.0
2026.0,August,Mitra,VP 3P Mitra,GA,G&A - Depreciation,Forecast,0.0,Q3,0,0.0
2026.0,August,Mitra,VP 3P Mitra,,Other income/(expenses) ,Forecast,0.0,Q3,0,-2277224.0
2026.0,August,Mitra,VP 3P Mitra,,Total G&A (Include Depre + Others),Forecast,-496150679.0,Q3,-459230833,3236017253.0
2026.0,August,Mitra,VP 3P Mitra,EBIT,EBIT,Forecast,6568430706.0,Q3,6672458.148,13705742610.0
2026.0,August,Mitra,VP 3P Mitra,EBITDA,EBITDA,Forecast,6568430706.0,Q3,6672458.148,13705742610.0
,,Mitra,VP 3P Mitra,,,,,,,
2026.0,September,Mitra,VP 3P Mitra,Revenue,Revenue,Forecast,8527805682.0,Q3,-123501519.9,7873882125.0
2026.0,September,Mitra,VP 3P Mitra,COGS,COGS,Forecast,0.0,Q3,0,0.0
2026.0,September,Mitra,VP 3P Mitra,GP,GP,Forecast,8527805682.0,Q3,-123501519.9,7873882125.0
2026.0,September,Mitra,VP 3P Mitra,SM,S&M - O2O,Forecast,-1524273396.0,Q3,62452421.34,4711959725.0
2026.0,September,Mitra,VP 3P Mitra,SM,S&M - Offline,Forecast,0.0,Q3,0,0.0
2026.0,September,Mitra,VP 3P Mitra,SM,S&M - Online,Forecast,0.0,Q3,0,0.0
2026.0,September,Mitra,VP 3P Mitra,SM,S&M - Others,Forecast,0.0,Q3,0,-12000000.0
2026.0,September,Mitra,VP 3P Mitra,SM,S&M - Others (FD & SS Cashback),Forecast,0.0,Q3,0,0.0
2026.0,September,Mitra,VP 3P Mitra,SM,S&M - Payment Channel,Forecast,0.0,Q3,0,0.0
2026.0,September,Mitra,VP 3P Mitra,SM,S&M - PCV,Forecast,0.0,Q3,0,0.0
2026.0,September,Mitra,VP 3P Mitra,SM,S&M - Distribution Cost,Forecast,0.0,Q3,0,0.0
2026.0,September,Mitra,VP 3P Mitra,,Total S&M,Forecast,-1524273396.0,Q3,62452421.34,4699959725.0
2026.0,September,Mitra,VP 3P Mitra,,CM,Forecast,7003532287.0,Q3,-61049098.53,12573841850.0
2026.0,September,Mitra,VP 3P Mitra,GA,G&A - Staff Cost,Forecast,0.0,Q3,0,0.0
2026.0,September,Mitra,VP 3P Mitra,GA,G&A - Other staff cost,Forecast,-316970184.0,Q3,0,2027907395.0
2026.0,September,Mitra,VP 3P Mitra,GA,G&A - Facility Management and Travelling,Forecast,-28400000.0,Q3,-2200000,165761399.0
2026.0,September,Mitra,VP 3P Mitra,GA,G&A - Consultancy cost,Forecast,0.0,Q3,0,0.0
2026.0,September,Mitra,VP 3P Mitra,GA,G&A - Corporate Action (Adj. Total),Forecast,0.0,Q3,0,0.0
2026.0,September,Mitra,VP 3P Mitra,GA,G&A - IT Cost,Forecast,-152980495.0,Q3,0,1044625683.0
2026.0,September,Mitra,VP 3P Mitra,GA,G&A - Depreciation,Forecast,0.0,Q3,0,0.0
2026.0,September,Mitra,VP 3P Mitra,,Other income/(expenses) ,Forecast,0.0,Q3,0,-2277224.0
2026.0,September,Mitra,VP 3P Mitra,,Total G&A (Include Depre + Others),Forecast,-498350679.0,Q3,-2200000,3236017253.0
2026.0,September,Mitra,VP 3P Mitra,EBIT,EBIT,Forecast,6505181608.0,Q3,-63249098.53,15809859103.0
2026.0,September,Mitra,VP 3P Mitra,EBITDA,EBITDA,Forecast,6505181608.0,Q3,-63249098.53,15809859103.0
,,Mitra,VP 3P Mitra,,,,,,,
2026.0,October,Mitra,VP 3P Mitra,Revenue,Revenue,Forecast,8968704817.0,Q4,440899135.3,9264752785.0
2026.0,October,Mitra,VP 3P Mitra,COGS,COGS,Forecast,0.0,Q4,0,0.0
2026.0,October,Mitra,VP 3P Mitra,GP,GP,Forecast,8968704817.0,Q4,440899135.3,9264752785.0
2026.0,October,Mitra,VP 3P Mitra,SM,S&M - O2O,Forecast,-1591594588.0,Q4,-67321192.73,5481658611.0
2026.0,October,Mitra,VP 3P Mitra,SM,S&M - Offline,Forecast,0.0,Q4,0,0.0
2026.0,October,Mitra,VP 3P Mitra,SM,S&M - Online,Forecast,0.0,Q4,0,0.0
2026.0,October,Mitra,VP 3P Mitra,SM,S&M - Others,Forecast,0.0,Q4,0,-12000000.0
2026.0,October,Mitra,VP 3P Mitra,SM,S&M - Others (FD & SS Cashback),Forecast,0.0,Q4,0,0.0
2026.0,October,Mitra,VP 3P Mitra,SM,S&M - Payment Channel,Forecast,0.0,Q4,0,0.0
2026.0,October,Mitra,VP 3P Mitra,SM,S&M - PCV,Forecast,0.0,Q4,0,0.0
2026.0,October,Mitra,VP 3P Mitra,SM,S&M - Distribution Cost,Forecast,0.0,Q4,0,0.0
2026.0,October,Mitra,VP 3P Mitra,,Total S&M,Forecast,-1591594588.0,Q4,-67321192.73,5469658611.0
2026.0,October,Mitra,VP 3P Mitra,,CM,Forecast,7377110229.0,Q4,373577942.5,14734411396.0
2026.0,October,Mitra,VP 3P Mitra,GA,G&A - Staff Cost,Forecast,0.0,Q4,0,0.0
2026.0,October,Mitra,VP 3P Mitra,GA,G&A - Other staff cost,Forecast,-316970184.0,Q4,0,2027907395.0
2026.0,October,Mitra,VP 3P Mitra,GA,G&A - Facility Management and Travelling,Forecast,-21000000.0,Q4,7400000,165761399.0
2026.0,October,Mitra,VP 3P Mitra,GA,G&A - Consultancy cost,Forecast,0.0,Q4,0,0.0
2026.0,October,Mitra,VP 3P Mitra,GA,G&A - Corporate Action (Adj. Total),Forecast,0.0,Q4,0,0.0
2026.0,October,Mitra,VP 3P Mitra,GA,G&A - IT Cost,Forecast,-152980495.0,Q4,0,1044625683.0
2026.0,October,Mitra,VP 3P Mitra,GA,G&A - Depreciation,Forecast,0.0,Q4,0,0.0
2026.0,October,Mitra,VP 3P Mitra,,Other income/(expenses) ,Forecast,0.0,Q4,0,-2277224.0
2026.0,October,Mitra,VP 3P Mitra,,Total G&A (Include Depre + Others),Forecast,-490950679.0,Q4,7400000,3236017253.0
2026.0,October,Mitra,VP 3P Mitra,EBIT,EBIT,Forecast,6886159550.0,Q4,380977942.5,17970428649.0
2026.0,October,Mitra,VP 3P Mitra,EBITDA,EBITDA,Forecast,6886159550.0,Q4,380977942.5,17970428649.0
,,Mitra,VP 3P Mitra,,,,,,,
2026.0,November,Mitra,VP 3P Mitra,Revenue,Revenue,Forecast,9044993278.0,Q4,76288460.45,10731458027.0
2026.0,November,Mitra,VP 3P Mitra,COGS,COGS,Forecast,0.0,Q4,0,0.0
2026.0,November,Mitra,VP 3P Mitra,GP,GP,Forecast,9044993278.0,Q4,76288460.45,10731458027.0
2026.0,November,Mitra,VP 3P Mitra,SM,S&M - O2O,Forecast,-1623163204.0,Q4,-31568616.24,6246845493.0
2026.0,November,Mitra,VP 3P Mitra,SM,S&M - Offline,Forecast,0.0,Q4,0,0.0
2026.0,November,Mitra,VP 3P Mitra,SM,S&M - Online,Forecast,0.0,Q4,0,0.0
2026.0,November,Mitra,VP 3P Mitra,SM,S&M - Others,Forecast,0.0,Q4,0,-12000000.0
2026.0,November,Mitra,VP 3P Mitra,SM,S&M - Others (FD & SS Cashback),Forecast,0.0,Q4,0,0.0
2026.0,November,Mitra,VP 3P Mitra,SM,S&M - Payment Channel,Forecast,0.0,Q4,0,0.0
2026.0,November,Mitra,VP 3P Mitra,SM,S&M - PCV,Forecast,0.0,Q4,0,0.0
2026.0,November,Mitra,VP 3P Mitra,SM,S&M - Distribution Cost,Forecast,0.0,Q4,0,0.0
2026.0,November,Mitra,VP 3P Mitra,,Total S&M,Forecast,-1623163204.0,Q4,-31568616.24,6234845493.0
2026.0,November,Mitra,VP 3P Mitra,,CM,Forecast,7421830073.0,Q4,44719844.21,16966303520.0
2026.0,November,Mitra,VP 3P Mitra,GA,G&A - Staff Cost,Forecast,0.0,Q4,0,0.0
2026.0,November,Mitra,VP 3P Mitra,GA,G&A - Other staff cost,Forecast,-316970184.0,Q4,0,2027907395.0
2026.0,November,Mitra,VP 3P Mitra,GA,G&A - Facility Management and Travelling,Forecast,-27900000.0,Q4,-6900000,165761399.0
2026.0,November,Mitra,VP 3P Mitra,GA,G&A - Consultancy cost,Forecast,0.0,Q4,0,0.0
2026.0,November,Mitra,VP 3P Mitra,GA,G&A - Corporate Action (Adj. Total),Forecast,0.0,Q4,0,0.0
2026.0,November,Mitra,VP 3P Mitra,GA,G&A - IT Cost,Forecast,-152980495.0,Q4,0,1044625683.0
2026.0,November,Mitra,VP 3P Mitra,GA,G&A - Depreciation,Forecast,0.0,Q4,0,0.0
2026.0,November,Mitra,VP 3P Mitra,,Other income/(expenses) ,Forecast,0.0,Q4,0,-2277224.0
2026.0,November,Mitra,VP 3P Mitra,,Total G&A (Include Depre + Others),Forecast,-497850679.0,Q4,-6900000,3236017253.0
2026.0,November,Mitra,VP 3P Mitra,EBIT,EBIT,Forecast,6923979394.0,Q4,37819844.21,20202320773.0
2026.0,November,Mitra,VP 3P Mitra,EBITDA,EBITDA,Forecast,6923979394.0,Q4,37819844.21,20202320773.0
,,Mitra,VP 3P Mitra,,,,,,,
2026.0,December,Mitra,VP 3P Mitra,Revenue,Revenue,Forecast,9541071978.0,Q4,496078699.7,12249642996.0
2026.0,December,Mitra,VP 3P Mitra,COGS,COGS,Forecast,0.0,Q4,0,0.0
2026.0,December,Mitra,VP 3P Mitra,GP,GP,Forecast,9541071978.0,Q4,496078699.7,12249642996.0
2026.0,December,Mitra,VP 3P Mitra,SM,S&M - O2O,Forecast,-1691859412.0,Q4,-68696207.89,7058755165.0
2026.0,December,Mitra,VP 3P Mitra,SM,S&M - Offline,Forecast,0.0,Q4,0,0.0
2026.0,December,Mitra,VP 3P Mitra,SM,S&M - Online,Forecast,0.0,Q4,0,0.0
2026.0,December,Mitra,VP 3P Mitra,SM,S&M - Others,Forecast,0.0,Q4,0,-12000000.0
2026.0,December,Mitra,VP 3P Mitra,SM,S&M - Others (FD & SS Cashback),Forecast,0.0,Q4,0,0.0
2026.0,December,Mitra,VP 3P Mitra,SM,S&M - Payment Channel,Forecast,0.0,Q4,0,0.0
2026.0,December,Mitra,VP 3P Mitra,SM,S&M - PCV,Forecast,0.0,Q4,0,0.0
2026.0,December,Mitra,VP 3P Mitra,SM,S&M - Distribution Cost,Forecast,0.0,Q4,0,0.0
2026.0,December,Mitra,VP 3P Mitra,,Total S&M,Forecast,-1691859412.0,Q4,-68696207.89,7046755165.0
2026.0,December,Mitra,VP 3P Mitra,,CM,Forecast,7849212565.0,Q4,427382491.8,19296398162.0
2026.0,December,Mitra,VP 3P Mitra,GA,G&A - Staff Cost,Forecast,0.0,Q4,0,0.0
2026.0,December,Mitra,VP 3P Mitra,GA,G&A - Other staff cost,Forecast,-316970184.0,Q4,0,2027907395.0
2026.0,December,Mitra,VP 3P Mitra,GA,G&A - Facility Management and Travelling,Forecast,-32700000.0,Q4,-4800000,165761399.0
2026.0,December,Mitra,VP 3P Mitra,GA,G&A - Consultancy cost,Forecast,0.0,Q4,0,0.0
2026.0,December,Mitra,VP 3P Mitra,GA,G&A - Corporate Action (Adj. Total),Forecast,0.0,Q4,0,0.0
2026.0,December,Mitra,VP 3P Mitra,GA,G&A - IT Cost,Forecast,-152980495.0,Q4,0,1044625683.0
2026.0,December,Mitra,VP 3P Mitra,GA,G&A - Depreciation,Forecast,0.0,Q4,0,0.0
2026.0,December,Mitra,VP 3P Mitra,,Other income/(expenses) ,Forecast,0.0,Q4,0,-2277224.0
2026.0,December,Mitra,VP 3P Mitra,,Total G&A (Include Depre + Others),Forecast,-502650679.0,Q4,-4800000,3236017253.0
2026.0,December,Mitra,VP 3P Mitra,EBIT,EBIT,Forecast,7346561886.0,Q4,422582491.8,22532415415.0
2026.0,December,Mitra,VP 3P Mitra,EBITDA,EBITDA,Forecast,7346561886.0,Q4,422582491.8,22532415415.0
2026.0,January,Retail,Retail HQ,Revenue,Revenue,Actual,0.0,Q1,,
2026.0,January,Retail,Retail HQ,COGS,COGS,Actual,0.0,Q1,,
2026.0,January,Retail,Retail HQ,GP,GP,Actual,0.0,Q1,,
2026.0,January,Retail,Retail HQ,SM,S&M - O2O,Actual,0.0,Q1,,
